Place_ID X Date,target
FIA6K0U X 2020-03-17,36.15
FIA6K0U X 2020-03-18,58.1
FIA6K0U X 2020-03-19,36.1
FIA6K0U X 2020-03-20,39.49
FIA6K0U X 2020-03-21,34.717
FIA6K0U X 2020-03-22,46.12
FIA6K0U X 2020-03-23,57.67
FIA6K0U X 2020-03-24,41.04
FIA6K0U X 2020-03-25,58.36
FIA6K0U X 2020-03-26,57.94
FIA6K0U X 2020-03-27,48.058
FIA6K0U X 2020-03-28,42.037000000000006
FIA6K0U X 2020-03-29,41.21
FIA6K0U X 2020-03-30,45.72
FIA6K0U X 2020-03-31,38.43
FIA6K0U X 2020-04-01,47.21
FIA6K0U X 2020-04-02,42.74
FIA6K0U X 2020-04-03,42.38
FIA6K0U X 2020-04-04,65.76
FU2OAAX X 2020-01-02,98.56
FU2OAAX X 2020-01-03,102.19
FU2OAAX X 2020-01-04,119.05
FU2OAAX X 2020-01-05,104.45
FU2OAAX X 2020-01-06,94.34
FU2OAAX X 2020-01-07,59.43
FU2OAAX X 2020-01-08,44.24
FU2OAAX X 2020-01-09,87.72
FU2OAAX X 2020-01-10,89.78
FU2OAAX X 2020-01-11,103.95
FU2OAAX X 2020-01-12,85.13
FU2OAAX X 2020-01-13,73.71
FU2OAAX X 2020-01-14,99.72
FU2OAAX X 2020-01-15,81.34
FU2OAAX X 2020-01-16,77.03
FU2OAAX X 2020-01-17,107.92
FU2OAAX X 2020-01-18,102.17
FU2OAAX X 2020-01-19,88.3
FU2OAAX X 2020-01-20,46.11
FU2OAAX X 2020-01-21,70.01
FU2OAAX X 2020-01-22,88.72
FU2OAAX X 2020-01-23,77.34
FU2OAAX X 2020-01-24,69.62
FU2OAAX X 2020-01-25,47.68
FU2OAAX X 2020-01-26,59.03
FU2OAAX X 2020-01-27,35.24
FU2OAAX X 2020-01-28,39.21
FU2OAAX X 2020-01-29,41.15
FU2OAAX X 2020-01-30,39.12
FU2OAAX X 2020-01-31,48.55
FU2OAAX X 2020-02-01,68.48
FU2OAAX X 2020-02-02,113.46
FU2OAAX X 2020-02-03,85.16
FU2OAAX X 2020-02-04,68.68
FU2OAAX X 2020-02-05,46.44
FU2OAAX X 2020-02-06,52.19
FU2OAAX X 2020-02-07,86.16
FU2OAAX X 2020-02-08,62.01
FU2OAAX X 2020-02-09,67.86
FU2OAAX X 2020-02-10,92.95
FU2OAAX X 2020-02-11,91.28
FU2OAAX X 2020-02-12,72.27
FU2OAAX X 2020-02-13,48.82
FU2OAAX X 2020-02-14,49.06
FU2OAAX X 2020-02-15,59.87
FU2OAAX X 2020-02-16,47.55
FU2OAAX X 2020-02-17,43.31
FU2OAAX X 2020-02-18,50.71
FU2OAAX X 2020-02-19,66.18
FU2OAAX X 2020-02-20,71.05
FU2OAAX X 2020-02-21,75.26
FU2OAAX X 2020-02-22,72.47
FU2OAAX X 2020-02-23,49.55
FU2OAAX X 2020-02-24,53.47
FU2OAAX X 2020-02-25,57.61
FU2OAAX X 2020-02-26,40.15
FU2OAAX X 2020-02-27,46.39
FU2OAAX X 2020-02-28,59.68
FU2OAAX X 2020-02-29,71.17
FU2OAAX X 2020-03-01,36.79
FU2OAAX X 2020-03-02,79.65
FU2OAAX X 2020-03-03,48.93
FU2OAAX X 2020-03-04,65.76
FU2OAAX X 2020-03-05,77.54
FU2OAAX X 2020-03-06,71.7
FU2OAAX X 2020-03-07,64.18
FU2OAAX X 2020-03-08,61.9
FU2OAAX X 2020-03-09,64.82
FU2OAAX X 2020-03-10,50.18
FU2OAAX X 2020-03-11,58.72
FU2OAAX X 2020-03-12,52.59
FU2OAAX X 2020-03-13,55.98
FU2OAAX X 2020-03-14,61.7
FU2OAAX X 2020-03-15,48.67
FU2OAAX X 2020-03-16,69.59
FU2OAAX X 2020-03-17,90.9
FU2OAAX X 2020-03-18,54.14
FU2OAAX X 2020-03-19,60.02
FU2OAAX X 2020-03-20,34.38
FU2OAAX X 2020-03-21,62.88
FU2OAAX X 2020-03-22,64.58
FU2OAAX X 2020-03-23,64.95
FU2OAAX X 2020-03-24,57.7
FU2OAAX X 2020-03-25,70.37
FU2OAAX X 2020-03-26,77.03
FU2OAAX X 2020-03-27,57.35
FU2OAAX X 2020-03-28,53.66
FU2OAAX X 2020-03-29,40.28
FU2OAAX X 2020-03-30,57.5
FU2OAAX X 2020-03-31,50.95
FU2OAAX X 2020-04-01,92.77
FU2OAAX X 2020-04-02,72.39
FU2OAAX X 2020-04-03,71.45
FU2OAAX X 2020-04-04,44.59
FZUZBZK X 2020-01-02,24.16
FZUZBZK X 2020-01-03,28.68
FZUZBZK X 2020-01-04,27.53
FZUZBZK X 2020-01-05,32.53
FZUZBZK X 2020-01-06,29.84
FZUZBZK X 2020-01-07,33.24
FZUZBZK X 2020-01-08,24.75
FZUZBZK X 2020-01-09,34.14
FZUZBZK X 2020-01-10,37.48
FZUZBZK X 2020-01-11,41.7
FZUZBZK X 2020-01-12,26.92
FZUZBZK X 2020-01-13,26.14
FZUZBZK X 2020-01-14,38.859
FZUZBZK X 2020-01-15,47.21
FZUZBZK X 2020-01-16,38.66
FZUZBZK X 2020-01-17,40.39
FZUZBZK X 2020-01-18,53.58
FZUZBZK X 2020-01-19,39.21
FZUZBZK X 2020-01-20,45.111999999999995
FZUZBZK X 2020-01-21,37.53
FZUZBZK X 2020-01-22,34.1
FZUZBZK X 2020-01-23,28.55
FZUZBZK X 2020-01-24,33.16
FZUZBZK X 2020-01-25,32.84
FZUZBZK X 2020-01-26,37.02
FZUZBZK X 2020-01-27,48.78
FZUZBZK X 2020-01-28,48.55
FZUZBZK X 2020-01-29,36.98
FZUZBZK X 2020-01-30,28.17
FZUZBZK X 2020-01-31,48.6
FZUZBZK X 2020-02-01,33.141
FZUZBZK X 2020-02-02,21.58
FZUZBZK X 2020-02-03,33.83
FZUZBZK X 2020-02-04,38.87
FZUZBZK X 2020-02-05,41.88
FZUZBZK X 2020-02-06,34.4
FZUZBZK X 2020-02-07,43.63
FZUZBZK X 2020-02-08,34.335
FZUZBZK X 2020-02-09,38.92
FZUZBZK X 2020-02-10,49.45
FZUZBZK X 2020-02-11,43.71
FZUZBZK X 2020-02-12,34.83
FZUZBZK X 2020-02-13,37.02
FZUZBZK X 2020-02-14,26.41
FZUZBZK X 2020-02-15,21.28
FZUZBZK X 2020-02-16,26.51
FZUZBZK X 2020-02-17,28.73
FZUZBZK X 2020-02-18,63.49
FZUZBZK X 2020-02-19,42.45
FZUZBZK X 2020-02-20,44.46
FZUZBZK X 2020-02-21,68.95
FZUZBZK X 2020-02-22,38.25
FZUZBZK X 2020-02-23,36.06
FZUZBZK X 2020-02-24,30.91
FZUZBZK X 2020-02-25,37.4
FZUZBZK X 2020-02-26,46.011
FZUZBZK X 2020-02-27,43.55
FZUZBZK X 2020-02-28,34.95
FZUZBZK X 2020-02-29,22.91
FZUZBZK X 2020-03-01,26.56
FZUZBZK X 2020-03-02,35.4
FZUZBZK X 2020-03-03,33.53
FZUZBZK X 2020-03-04,34.64
FZUZBZK X 2020-03-05,34.87
FZUZBZK X 2020-03-06,27.68
FZUZBZK X 2020-03-07,33.91
FZUZBZK X 2020-03-08,33.48
FZUZBZK X 2020-03-09,45.5
FZUZBZK X 2020-03-10,40.56
FZUZBZK X 2020-03-11,46.92
FZUZBZK X 2020-03-12,35.74
FZUZBZK X 2020-03-13,36.93
FZUZBZK X 2020-03-14,33.59
FZUZBZK X 2020-03-15,35.81
FZUZBZK X 2020-03-16,42.26
FZUZBZK X 2020-03-17,47.02
FZUZBZK X 2020-03-18,56.26
FZUZBZK X 2020-03-19,68.38
FZUZBZK X 2020-03-20,58.34
FZUZBZK X 2020-03-21,61.55
FZUZBZK X 2020-03-22,48.32
FZUZBZK X 2020-03-23,23.27
FZUZBZK X 2020-03-24,41.05
FZUZBZK X 2020-03-25,49.54
FZUZBZK X 2020-03-26,37.75
FZUZBZK X 2020-03-27,33.68
FZUZBZK X 2020-03-28,24.58
FZUZBZK X 2020-03-29,39.16
FZUZBZK X 2020-03-30,50.379
FZUZBZK X 2020-03-31,52.29
FZUZBZK X 2020-04-01,48.85
FZUZBZK X 2020-04-02,35.08
FZUZBZK X 2020-04-03,39.04
FZUZBZK X 2020-04-04,41.75
G2MGWAI X 2020-01-02,40.64
G2MGWAI X 2020-01-03,46.61
G2MGWAI X 2020-01-04,30.89
G2MGWAI X 2020-01-05,58.15
G2MGWAI X 2020-01-06,39.49
G2MGWAI X 2020-01-07,33.59
G2MGWAI X 2020-01-08,33.01
G2MGWAI X 2020-01-09,60.69
G2MGWAI X 2020-01-10,27.77
G2MGWAI X 2020-01-11,41.81
G2MGWAI X 2020-01-12,40.9
G2MGWAI X 2020-01-13,38.03
G2MGWAI X 2020-01-14,41.64
G2MGWAI X 2020-01-15,44.86
G2MGWAI X 2020-01-16,39.17
G2MGWAI X 2020-01-17,48.18
G2MGWAI X 2020-01-18,99.36
G2MGWAI X 2020-01-19,29.42
G2MGWAI X 2020-01-20,42.45
G2MGWAI X 2020-01-21,49.2
G2MGWAI X 2020-01-22,65.31
G2MGWAI X 2020-01-23,59.44
G2MGWAI X 2020-01-24,49.5
G2MGWAI X 2020-01-25,34.41
G2MGWAI X 2020-01-26,47.58
G2MGWAI X 2020-01-27,39.02
G2MGWAI X 2020-01-28,67.56
G2MGWAI X 2020-01-29,42.85
G2MGWAI X 2020-01-30,61.35
G2MGWAI X 2020-01-31,51.49
G2MGWAI X 2020-02-01,33.93
G2MGWAI X 2020-02-02,34.6
G2MGWAI X 2020-02-03,40.68
G2MGWAI X 2020-02-04,43.99
G2MGWAI X 2020-02-05,33.98
G2MGWAI X 2020-02-06,40.2
G2MGWAI X 2020-02-07,43.49
G2MGWAI X 2020-02-08,36.14
G2MGWAI X 2020-02-09,54.06
G2MGWAI X 2020-02-10,44.23
G2MGWAI X 2020-02-11,48.81
G2MGWAI X 2020-02-12,47.78
G2MGWAI X 2020-02-13,42.54
G2MGWAI X 2020-02-14,34.95
G2MGWAI X 2020-02-15,80.56
G2MGWAI X 2020-02-16,46.9
G2MGWAI X 2020-02-17,38.43
G2MGWAI X 2020-02-18,38.24
G2MGWAI X 2020-02-19,36.13
G2MGWAI X 2020-02-20,44.88
G2MGWAI X 2020-02-21,37.01
G2MGWAI X 2020-02-22,47.21
G2MGWAI X 2020-02-23,39.95
G2MGWAI X 2020-02-24,42.69
G2MGWAI X 2020-02-25,36.61
G2MGWAI X 2020-02-26,47.21
G2MGWAI X 2020-02-27,33.26
G2MGWAI X 2020-02-28,34.51
G2MGWAI X 2020-02-29,38.31
G2MGWAI X 2020-03-01,41.66
G2MGWAI X 2020-03-02,40.3
G2MGWAI X 2020-03-03,48.3
G2MGWAI X 2020-03-04,41.65
G2MGWAI X 2020-03-05,37.9
G2MGWAI X 2020-03-06,38.36
G2MGWAI X 2020-03-07,56.59
G2MGWAI X 2020-03-08,37.55
G2MGWAI X 2020-03-09,45.72
G2MGWAI X 2020-03-10,54.97
G2MGWAI X 2020-03-11,54.08
G2MGWAI X 2020-03-12,50.68
G2MGWAI X 2020-03-13,31.82
G2MGWAI X 2020-03-14,54.93
G2MGWAI X 2020-03-15,33.75
G2MGWAI X 2020-03-16,43.27
G2MGWAI X 2020-03-17,39.7
G2MGWAI X 2020-03-18,43.44
G2MGWAI X 2020-03-19,41.35
G2MGWAI X 2020-03-20,39.0
G2MGWAI X 2020-03-21,33.91
G2MGWAI X 2020-03-22,43.69
G2MGWAI X 2020-03-23,48.35
G2MGWAI X 2020-03-24,55.58
G2MGWAI X 2020-03-25,41.75
G2MGWAI X 2020-03-26,55.29
G2MGWAI X 2020-03-27,55.36
G2MGWAI X 2020-03-28,43.75
G2MGWAI X 2020-03-29,52.96
G2MGWAI X 2020-03-30,45.629
G2MGWAI X 2020-03-31,46.38
G2MGWAI X 2020-04-01,54.5
G2MGWAI X 2020-04-02,38.7
G2MGWAI X 2020-04-03,62.2
G2MGWAI X 2020-04-04,63.73
GJTQKWE X 2020-01-02,74.85
GJTQKWE X 2020-01-03,76.36
GJTQKWE X 2020-01-04,85.22
GJTQKWE X 2020-01-05,111.03
GJTQKWE X 2020-01-06,102.116
GJTQKWE X 2020-01-07,100.54
GJTQKWE X 2020-01-08,95.37200000000001
GJTQKWE X 2020-01-09,87.63
GJTQKWE X 2020-01-10,100.301
GJTQKWE X 2020-01-11,91.134
GJTQKWE X 2020-01-12,60.45
GJTQKWE X 2020-01-13,67.294
GJTQKWE X 2020-01-14,102.95
GJTQKWE X 2020-01-15,76.65
GJTQKWE X 2020-01-16,88.39
GJTQKWE X 2020-01-17,60.57
GJTQKWE X 2020-01-18,78.16
GJTQKWE X 2020-01-19,77.904
GJTQKWE X 2020-01-20,90.0
GJTQKWE X 2020-01-21,87.49
GJTQKWE X 2020-01-22,108.148
GJTQKWE X 2020-01-23,92.49
GJTQKWE X 2020-01-24,73.08
GJTQKWE X 2020-01-25,67.28399999999999
GJTQKWE X 2020-01-26,71.281
GJTQKWE X 2020-01-27,50.83
GJTQKWE X 2020-01-28,63.85
GJTQKWE X 2020-01-29,49.42
GJTQKWE X 2020-01-30,80.81
GJTQKWE X 2020-01-31,90.06
GJTQKWE X 2020-02-01,84.63
GJTQKWE X 2020-02-02,74.46
GJTQKWE X 2020-02-03,85.95
GJTQKWE X 2020-02-04,73.25
GJTQKWE X 2020-02-05,55.653999999999996
GJTQKWE X 2020-02-06,74.58
GJTQKWE X 2020-02-07,54.913999999999994
GJTQKWE X 2020-02-08,50.623999999999995
GJTQKWE X 2020-02-09,51.104
GJTQKWE X 2020-02-10,77.16
GJTQKWE X 2020-02-11,105.35
GJTQKWE X 2020-02-12,97.51799999999999
GJTQKWE X 2020-02-13,115.99
GJTQKWE X 2020-02-14,97.06
GJTQKWE X 2020-02-15,83.13
GJTQKWE X 2020-02-16,34.168
GJTQKWE X 2020-02-17,70.91
GJTQKWE X 2020-02-18,65.85
GJTQKWE X 2020-02-19,73.42
GJTQKWE X 2020-02-20,76.06
GJTQKWE X 2020-02-21,111.44
GJTQKWE X 2020-02-22,88.94
GJTQKWE X 2020-02-23,59.01
GJTQKWE X 2020-02-24,101.89
GJTQKWE X 2020-02-25,88.23
GJTQKWE X 2020-02-26,101.31
GJTQKWE X 2020-02-27,66.15
GJTQKWE X 2020-02-28,88.02
GJTQKWE X 2020-02-29,83.1
GJTQKWE X 2020-03-01,86.19
GJTQKWE X 2020-03-02,52.41
GJTQKWE X 2020-03-03,85.8
GJTQKWE X 2020-03-04,63.76
GJTQKWE X 2020-03-05,58.57
GJTQKWE X 2020-03-06,55.9
GJTQKWE X 2020-03-07,76.16
GJTQKWE X 2020-03-08,69.35
GJTQKWE X 2020-03-09,79.4
GJTQKWE X 2020-03-10,57.55
GJTQKWE X 2020-03-11,75.06
GJTQKWE X 2020-03-12,82.99
GJTQKWE X 2020-03-13,73.99
GJTQKWE X 2020-03-14,77.44
GJTQKWE X 2020-03-15,81.12
GJTQKWE X 2020-03-16,78.81
GJTQKWE X 2020-03-17,89.78
GJTQKWE X 2020-03-18,80.74
GJTQKWE X 2020-03-19,82.552
GJTQKWE X 2020-03-20,69.39200000000001
GJTQKWE X 2020-03-21,97.63
GJTQKWE X 2020-03-22,98.17
GJTQKWE X 2020-03-23,66.73
GJTQKWE X 2020-03-24,74.96
GJTQKWE X 2020-03-25,86.76
GJTQKWE X 2020-03-26,83.07
GJTQKWE X 2020-03-27,80.08
GJTQKWE X 2020-03-28,40.89
GJTQKWE X 2020-03-29,51.14
GJTQKWE X 2020-03-30,53.38
GJTQKWE X 2020-03-31,53.18
GJTQKWE X 2020-04-01,47.97
GJTQKWE X 2020-04-02,59.42
GJTQKWE X 2020-04-03,62.48
GJTQKWE X 2020-04-04,47.35
GWG9QDT X 2020-01-02,114.35
GWG9QDT X 2020-01-03,120.8
GWG9QDT X 2020-01-04,53.07
GWG9QDT X 2020-01-05,88.01
GWG9QDT X 2020-01-06,102.89
GWG9QDT X 2020-01-07,104.33
GWG9QDT X 2020-01-08,98.64
GWG9QDT X 2020-01-09,96.54
GWG9QDT X 2020-01-10,29.59
GWG9QDT X 2020-01-11,69.9
GWG9QDT X 2020-01-12,97.74
GWG9QDT X 2020-01-13,99.77
GWG9QDT X 2020-01-14,95.65
GWG9QDT X 2020-01-15,62.72
GWG9QDT X 2020-01-16,90.65
GWG9QDT X 2020-01-17,37.45
GWG9QDT X 2020-01-18,59.77
GWG9QDT X 2020-01-19,42.57
GWG9QDT X 2020-01-20,36.86
GWG9QDT X 2020-01-21,54.82
GWG9QDT X 2020-01-22,48.2
GWG9QDT X 2020-01-23,72.15
GWG9QDT X 2020-01-24,57.33
GWG9QDT X 2020-01-25,52.81
GWG9QDT X 2020-01-26,78.57
GWG9QDT X 2020-01-27,37.09
GWG9QDT X 2020-01-28,25.32
GWG9QDT X 2020-01-29,33.14
GWG9QDT X 2020-01-30,43.74
GWG9QDT X 2020-01-31,46.93
GWG9QDT X 2020-02-01,35.9
GWG9QDT X 2020-02-02,67.56
GWG9QDT X 2020-02-03,85.19
GWG9QDT X 2020-02-04,85.0
GWG9QDT X 2020-02-05,72.06
GWG9QDT X 2020-02-06,74.116
GWG9QDT X 2020-02-07,100.985
GWG9QDT X 2020-02-08,60.5
GWG9QDT X 2020-02-09,59.69
GWG9QDT X 2020-02-10,51.49
GWG9QDT X 2020-02-11,77.52
GWG9QDT X 2020-02-12,58.22
GWG9QDT X 2020-02-13,50.82
GWG9QDT X 2020-02-14,82.21
GWG9QDT X 2020-02-15,72.94
GWG9QDT X 2020-02-16,63.09
GWG9QDT X 2020-02-17,52.92
GWG9QDT X 2020-02-18,42.17
GWG9QDT X 2020-02-19,61.51
GWG9QDT X 2020-02-20,84.11
GWG9QDT X 2020-02-21,58.894
GWG9QDT X 2020-02-22,75.32
GWG9QDT X 2020-02-23,56.97
GWG9QDT X 2020-02-24,73.7
GWG9QDT X 2020-02-25,55.71
GWG9QDT X 2020-02-26,56.24
GWG9QDT X 2020-02-27,28.27
GWG9QDT X 2020-02-28,58.5
GWG9QDT X 2020-02-29,38.33
GWG9QDT X 2020-03-01,32.12
GWG9QDT X 2020-03-02,28.1
GWG9QDT X 2020-03-03,34.22
GWG9QDT X 2020-03-04,28.36
GWG9QDT X 2020-03-05,30.0
GWG9QDT X 2020-03-06,28.89
GWG9QDT X 2020-03-07,59.41
GWG9QDT X 2020-03-08,70.16
GWG9QDT X 2020-03-09,46.96
GWG9QDT X 2020-03-10,65.74
GWG9QDT X 2020-03-11,70.193
GWG9QDT X 2020-03-12,74.95
GWG9QDT X 2020-03-13,87.12200000000001
GWG9QDT X 2020-03-14,47.17
GWG9QDT X 2020-03-15,58.4
GWG9QDT X 2020-03-16,40.4
GWG9QDT X 2020-03-17,48.57
GWG9QDT X 2020-03-18,62.7
GWG9QDT X 2020-03-19,65.28
GWG9QDT X 2020-03-20,53.19
GWG9QDT X 2020-03-21,66.79
GWG9QDT X 2020-03-22,49.26
GWG9QDT X 2020-03-23,47.13
GWG9QDT X 2020-03-24,41.1
GWG9QDT X 2020-03-25,52.36
GWG9QDT X 2020-03-26,65.22
GWG9QDT X 2020-03-27,40.94
GWG9QDT X 2020-03-28,53.68
GWG9QDT X 2020-03-29,53.1
GWG9QDT X 2020-03-30,37.31
GWG9QDT X 2020-03-31,33.34
GWG9QDT X 2020-04-01,33.31
GWG9QDT X 2020-04-02,45.93
GWG9QDT X 2020-04-03,45.07
GWG9QDT X 2020-04-04,53.48
H6QNYMX X 2020-01-02,119.79
H6QNYMX X 2020-01-03,119.67
H6QNYMX X 2020-01-04,121.52
H6QNYMX X 2020-01-05,115.77
H6QNYMX X 2020-01-06,104.78
H6QNYMX X 2020-01-07,59.032
H6QNYMX X 2020-01-08,57.69
H6QNYMX X 2020-01-09,125.1
H6QNYMX X 2020-01-10,136.53
H6QNYMX X 2020-01-11,146.11
H6QNYMX X 2020-01-12,116.35
H6QNYMX X 2020-01-13,76.12
H6QNYMX X 2020-01-14,129.8
H6QNYMX X 2020-01-15,113.04
H6QNYMX X 2020-01-16,108.68
H6QNYMX X 2020-01-17,138.59
H6QNYMX X 2020-01-18,131.02
H6QNYMX X 2020-01-19,136.25
H6QNYMX X 2020-01-20,125.79
H6QNYMX X 2020-01-21,110.21
H6QNYMX X 2020-01-22,159.59
H6QNYMX X 2020-01-23,115.82
H6QNYMX X 2020-01-24,107.45
H6QNYMX X 2020-01-25,152.27
H6QNYMX X 2020-01-26,111.08
H6QNYMX X 2020-01-27,60.82
H6QNYMX X 2020-01-28,64.42
H6QNYMX X 2020-01-29,96.68
H6QNYMX X 2020-01-30,92.94
H6QNYMX X 2020-01-31,143.58
H6QNYMX X 2020-02-01,110.55
H6QNYMX X 2020-02-02,110.65
H6QNYMX X 2020-02-03,82.76
H6QNYMX X 2020-02-04,129.0
H6QNYMX X 2020-02-05,70.35
H6QNYMX X 2020-02-06,84.95
H6QNYMX X 2020-02-07,99.0
H6QNYMX X 2020-02-08,105.0
H6QNYMX X 2020-02-09,88.74
H6QNYMX X 2020-02-10,109.19
H6QNYMX X 2020-02-11,102.74
H6QNYMX X 2020-02-12,67.59
H6QNYMX X 2020-02-13,96.57
H6QNYMX X 2020-02-14,125.17
H6QNYMX X 2020-02-15,105.63
H6QNYMX X 2020-02-16,51.4
H6QNYMX X 2020-02-17,46.58
H6QNYMX X 2020-02-18,66.21
H6QNYMX X 2020-02-19,106.05
H6QNYMX X 2020-02-20,140.61
H6QNYMX X 2020-02-21,125.26
H6QNYMX X 2020-02-22,79.02
H6QNYMX X 2020-02-23,75.36
H6QNYMX X 2020-02-24,104.204
H6QNYMX X 2020-02-25,71.17
H6QNYMX X 2020-02-26,86.73
H6QNYMX X 2020-02-27,83.44
H6QNYMX X 2020-02-28,89.81
H6QNYMX X 2020-02-29,67.25
H6QNYMX X 2020-03-01,107.75
H6QNYMX X 2020-03-02,81.13
H6QNYMX X 2020-03-03,96.06
H6QNYMX X 2020-03-04,63.23
H6QNYMX X 2020-03-05,74.84
H6QNYMX X 2020-03-06,117.0
H6QNYMX X 2020-03-07,109.55
H6QNYMX X 2020-03-08,110.84
H6QNYMX X 2020-03-09,128.38
H6QNYMX X 2020-03-10,67.72
H6QNYMX X 2020-03-11,58.23
H6QNYMX X 2020-03-12,83.24
H6QNYMX X 2020-03-13,57.37
H6QNYMX X 2020-03-14,81.88
H6QNYMX X 2020-03-15,50.32
H6QNYMX X 2020-03-16,60.83
H6QNYMX X 2020-03-17,105.14
H6QNYMX X 2020-03-18,82.5
H6QNYMX X 2020-03-19,55.6
H6QNYMX X 2020-03-20,78.35
H6QNYMX X 2020-03-21,122.63
H6QNYMX X 2020-03-22,50.82
H6QNYMX X 2020-03-23,77.99
H6QNYMX X 2020-03-24,103.32
H6QNYMX X 2020-03-25,112.55
H6QNYMX X 2020-03-26,84.88
H6QNYMX X 2020-03-27,84.29
H6QNYMX X 2020-03-28,67.96
H6QNYMX X 2020-03-29,67.66
H6QNYMX X 2020-03-30,85.29
H6QNYMX X 2020-03-31,78.51
H6QNYMX X 2020-04-01,79.77
H6QNYMX X 2020-04-02,79.29
H6QNYMX X 2020-04-03,77.28
H6QNYMX X 2020-04-04,51.14
HJSDEVF X 2020-01-02,55.98
HJSDEVF X 2020-01-03,35.35
HJSDEVF X 2020-01-04,33.23
HJSDEVF X 2020-01-05,37.67
HJSDEVF X 2020-01-06,47.07
HJSDEVF X 2020-01-07,50.87
HJSDEVF X 2020-01-08,38.86
HJSDEVF X 2020-01-09,25.01
HJSDEVF X 2020-01-10,24.0
HJSDEVF X 2020-01-11,41.18
HJSDEVF X 2020-01-12,27.79
HJSDEVF X 2020-01-13,37.41
HJSDEVF X 2020-01-14,22.82
HJSDEVF X 2020-01-15,23.8
HJSDEVF X 2020-01-16,56.74
HJSDEVF X 2020-01-17,38.55
HJSDEVF X 2020-01-18,31.27
HJSDEVF X 2020-01-19,41.52
HJSDEVF X 2020-01-20,36.58
HJSDEVF X 2020-01-21,75.955
HJSDEVF X 2020-01-22,65.33
HJSDEVF X 2020-01-23,79.34
HJSDEVF X 2020-01-24,86.9
HJSDEVF X 2020-01-25,80.28
HJSDEVF X 2020-01-26,68.44
HJSDEVF X 2020-01-27,39.96
HJSDEVF X 2020-01-28,20.56
HJSDEVF X 2020-01-29,31.48
HJSDEVF X 2020-01-30,36.57
HJSDEVF X 2020-01-31,24.31
HJSDEVF X 2020-02-01,26.36
HJSDEVF X 2020-02-02,37.49
HJSDEVF X 2020-02-03,38.01
HJSDEVF X 2020-02-04,28.89
HJSDEVF X 2020-02-05,40.28
HJSDEVF X 2020-02-06,55.03
HJSDEVF X 2020-02-07,72.34
HJSDEVF X 2020-02-08,49.78
HJSDEVF X 2020-02-09,29.05
HJSDEVF X 2020-02-10,36.52
HJSDEVF X 2020-02-11,29.45
HJSDEVF X 2020-02-12,36.12
HJSDEVF X 2020-02-13,33.07
HJSDEVF X 2020-02-14,32.62
HJSDEVF X 2020-02-15,33.77
HJSDEVF X 2020-02-16,23.49
HJSDEVF X 2020-02-17,35.47
HJSDEVF X 2020-02-18,34.55
HJSDEVF X 2020-02-19,29.23
HJSDEVF X 2020-02-20,26.33
HJSDEVF X 2020-02-21,36.07
HJSDEVF X 2020-02-22,37.71
HJSDEVF X 2020-02-23,30.45
HJSDEVF X 2020-02-24,29.44
HJSDEVF X 2020-02-25,26.91
HJSDEVF X 2020-02-26,23.51
HJSDEVF X 2020-02-27,26.33
HJSDEVF X 2020-02-28,26.32
HJSDEVF X 2020-02-29,41.88
HJSDEVF X 2020-03-01,22.97
HJSDEVF X 2020-03-02,28.73
HJSDEVF X 2020-03-03,28.320999999999998
HJSDEVF X 2020-03-04,42.34
HJSDEVF X 2020-03-05,43.36
HJSDEVF X 2020-03-06,54.28
HJSDEVF X 2020-03-07,39.72
HJSDEVF X 2020-03-08,28.419
HJSDEVF X 2020-03-09,26.67
HJSDEVF X 2020-03-10,25.66
HJSDEVF X 2020-03-11,20.92
HJSDEVF X 2020-03-12,30.59
HJSDEVF X 2020-03-13,31.14
HJSDEVF X 2020-03-14,54.79
HJSDEVF X 2020-03-15,33.38
HJSDEVF X 2020-03-16,43.79
HJSDEVF X 2020-03-17,44.67
HJSDEVF X 2020-03-18,35.14
HJSDEVF X 2020-03-19,48.19
HJSDEVF X 2020-03-20,36.77
HJSDEVF X 2020-03-21,30.9
HJSDEVF X 2020-03-22,26.3
HJSDEVF X 2020-03-23,37.51
HJSDEVF X 2020-03-24,53.13
HJSDEVF X 2020-03-25,60.263999999999996
HJSDEVF X 2020-03-26,73.49
HJSDEVF X 2020-03-27,84.22
HJSDEVF X 2020-03-28,83.82
HJSDEVF X 2020-03-29,28.17
HJSDEVF X 2020-03-30,24.7
HJSDEVF X 2020-03-31,35.63
HJSDEVF X 2020-04-01,50.33
HJSDEVF X 2020-04-02,39.27
HJSDEVF X 2020-04-03,29.39
HJSDEVF X 2020-04-04,45.56
HP8D6X8 X 2020-01-02,100.79
HP8D6X8 X 2020-01-03,110.16
HP8D6X8 X 2020-01-04,104.96
HP8D6X8 X 2020-01-05,105.01
HP8D6X8 X 2020-01-06,94.404
HP8D6X8 X 2020-01-07,75.48
HP8D6X8 X 2020-01-08,122.09
HP8D6X8 X 2020-01-09,93.33
HP8D6X8 X 2020-01-10,99.77
HP8D6X8 X 2020-01-11,91.45
HP8D6X8 X 2020-01-12,125.14
HP8D6X8 X 2020-01-13,121.93
HP8D6X8 X 2020-01-14,139.51
HP8D6X8 X 2020-01-15,106.47
HP8D6X8 X 2020-01-16,87.41
HP8D6X8 X 2020-01-17,92.95
HP8D6X8 X 2020-01-18,105.54
HP8D6X8 X 2020-01-19,110.11
HP8D6X8 X 2020-01-20,136.67
